,index,Publishing Year,Book Name,Author,language_code,Author_Rating,Book_average_rating,Book_ratings_count,genre,gross sales,publisher revenue,sale price,sales rank,Publisher ,units sold
469,469,2012.0,Shadow and Bone,Leigh Bardugo,eng,Excellent,4.05,135225.0,fiction,,0.0,3.99,519.0,"Amazon Digital Services,  Inc.",4590.0
470,470,2009.0,Het diner,"Herman Koch, Sam Garrett",eng,Novice,3.22,74979.0,genre fiction,848.3,0.0,4.99,520.0,"Amazon Digital Services,  Inc.",4590.0
471,471,2013.0,Champion,Marie Lu,eng,Excellent,4.37,114623.0,nonfiction,1688.31,1012.986,9.99,523.0,Simon and Schuster Digital Sales Inc,4563.0
472,472,1985.0,Contact,Carl Sagan,eng,Excellent,4.11,90917.0,genre fiction,1350.31,810.186,7.99,524.0,Random House LLC,4563.0
473,473,2011.0,Lola and the Boy Next Door,Stephanie Perkins,en-US,Intermediate,4.0,108370.0,genre fiction,674.31,404.586,3.99,524.0,"Amazon Digital Services,  Inc.",4563.0
474,474,1999.0,White Teeth,Zadie Smith,en-US,Intermediate,3.75,82474.0,fiction,167.31,100.386,0.99,524.0,"Amazon Digital Services,  Inc.",4563.0
475,475,2012.0,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,"Chris Kyle, Scott McEwen, Jim DeFelice",eng,Intermediate,3.97,61422.0,genre fiction,2153.06,1291.836,12.74,525.0,Macmillan,4563.0
476,476,2004.0,My Horizontal Life: A Collection of One-Night Stands,Chelsea Handler,en-GB,Intermediate,3.79,83607.0,nonfiction,1294.54,776.724,7.66,526.0,Simon and Schuster Digital Sales Inc,4563.0
477,477,2011.0,The Power of Six,Pittacus Lore,eng,Excellent,4.17,97938.0,fiction,1843.79,1106.274,10.91,526.0,Macmillan,4563.0
478,478,2013.0,The Interestings,Meg Wolitzer,eng,Intermediate,3.54,76566.0,genre fiction,1342.32,805.392,7.99,528.0,HarperCollins Publishers,4536.0
479,479,1988.0,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,Bill Watterson,en-US,Famous,4.65,,genre fiction,166.32,0.0,0.99,530.0,"Amazon Digital Services,  Inc.",4536.0
480,480,2008.0,People of the Book,Geraldine Brooks,eng,Intermediate,4.0,,genre fiction,1291.92,775.152,7.69,531.0,Penguin Group (USA) LLC,4536.0
481,481,2012.0,The Secret Keeper,Kate Morton,,Excellent,4.13,89460.0,genre fiction,332.33,199.398,1.99,532.0,HarperCollins Publishers,4509.0
482,482,1953.0,Better Homes & Gardens New Cook Book,Better Homes and Gardens,,Excellent,4.14,93640.0,nonfiction,165.33,0.0,0.99,534.0,"Amazon Digital Services,  Inc.",4509.0
483,483,1984.0,"So Long, and Thanks for All the Fish",Douglas Adams,eng,Excellent,4.08,93774.0,,1985.63,,11.89,535.0,HarperCollins Publishers,4509.0
484,484,1927.0,Der Steppenwolf: ErzÃ¤hlung,"Hermann Hesse, Basil Creighton",eng,Excellent,4.11,80769.0,fiction,833.33,499.998,4.99,535.0,"Amazon Digital Services,  Inc.",4509.0
485,485,2001.0,The Surgeon,Tess Gerritsen,en-GB,Excellent,4.1,89468.0,nonfiction,1835.33,1101.198,10.99,536.0,Random House LLC,4509.0
486,486,2012.0,The Girl You Left Behind,,,Intermediate,3.95,80991.0,genre fiction,1152.04,691.224,6.94,537.0,Random House LLC,4482.0
487,487,1996.0,Royal Assassin,Robin Hobb,eng,Excellent,4.21,82608.0,fiction,164.34,0.0,0.99,538.0,"Amazon Digital Services,  Inc.",4482.0
488,488,1953.0,Childhood's End,Arthur C. Clarke,en-US,Excellent,4.09,87141.0,genre fiction,1226.74,0.0,7.39,,"Amazon Digital Services,  Inc.",4482.0
489,489,2004.0, The Tale of Despereaux,"Kate DiCamillo, Timothy Basil Ering",en-US,Intermediate,4.0,113066.0,genre fiction,1153.35,692.01,6.99,541.0,,4455.0
490,490,2007.0,,"Barbara Kingsolver, Steven L. Hopp, Camille Kingsolver, Richard A. Houser",en-US,Excellent,4.03,83881.0,genre fiction,823.35,494.01,4.99,542.0,"Amazon Digital Services,  Inc.",4455.0
491,491,2014.0,Heir of Fire,Sarah J. Maas,eng,Famous,4.53,,genre fiction,163.35,98.01,0.99,543.0,Hachette Book Group,4455.0
492,492,1994.0,,Robert Jordan,eng,Excellent,4.1,91046.0,fiction,823.35,494.01,4.99,544.0,Hachette Book Group,4455.0
493,493,2009.0,The Sweetness at the Bottom of the Pie,Alan Bradley,eng,Intermediate,3.81,,genre fiction,1757.25,1054.35,10.65,545.0,Penguin Group (USA) LLC,4455.0
494,494,2003.0,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Donald Miller,en-US,Intermediate,3.92,82090.0,genre fiction,162.36,0.0,0.99,546.0,"Amazon Digital Services,  Inc.",4428.0
495,495,2005.0,A Breath of Snow and Ashes,Diana Gabaldon,eng,Famous,4.43,87098.0,nonfiction,1746.6,1047.96,10.65,,Penguin Group (USA) LLC,4428.0
496,496,2014.0,The Blood of Olympus,Rick Riordan,eng,Famous,4.41,110719.0,genre fiction,,97.416,0.99,549.0,"Amazon Digital Services,  Inc.",4428.0
497,497,2016.0,Truly Madly Guilty,Liane Moriarty,eng,Intermediate,3.55,90477.0,genre fiction,162.36,0.0,0.99,549.0,"Amazon Digital Services,  Inc.",4428.0
498,498,2012.0,"Saga, Volume One","Brian K. Vaughan, Fiona Staples",eng,Excellent,4.25,131906.0,genre fiction,162.36,97.416,0.99,550.0,"Amazon Digital Services,  Inc.",4428.0
499,499,2011.0,The Art of Fielding,Chad Harbach,eng,Intermediate,3.99,81712.0,genre fiction,324.37,194.622,1.99,551.0,"Amazon Digital Services,  Inc.",4401.0
500,500,1964.0,A Moveable Feast,Ernest Hemingway,eng,Excellent,4.04,,genre fiction,813.37,488.022,4.99,551.0,Penguin Group (USA) LLC,4401.0
501,501,2006.0,Fablehaven,Brandon Mull,eng,Excellent,4.08,99390.0,genre fiction,1470.26,882.156,9.02,,Random House LLC,4401.0
502,502,2000.0,The Wide Window,"Lemony Snicket, Brett Helquist",eng,Intermediate,3.91,118624.0,,161.37,96.822,0.99,554.0,"Amazon Digital Services,  Inc.",4401.0
503,503,2001.0,Grave Peril,Jim Butcher,eng,Excellent,4.18,97736.0,nonfiction,322.38,193.428,1.99,557.0,"Amazon Digital Services,  Inc.",4374.0
504,504,2007.0,Einstein. His Life and Universe,Walter Isaacson,eng,Excellent,4.08,,nonfiction,322.38,193.428,1.99,557.0,"Amazon Digital Services,  Inc.",4374.0
505,505,2011.0,Effortless,S.C. Stephens,eng,Excellent,4.37,83085.0,genre fiction,160.38,96.228,0.99,,"Amazon Digital Services,  Inc.",4374.0
506,506,1998.0,The Street Lawyer,John Grisham,eng,Intermediate,3.81,80577.0,genre fiction,320.39,192.234,1.99,561.0,Random House LLC,4347.0
507,507,1976.0,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,eng,Intermediate,3.79,,nonfiction,642.39,385.434,3.99,561.0,Hachette Book Group,4347.0
508,508,2009.0,Pride and Prejudice and Zombies,"Seth Grahame-Smith, Jane Austen",eng,Novice,3.28,103995.0,genre fiction,615.02,369.012,3.82,562.0,"Amazon Digital Services,  Inc.",4347.0
509,509,2013.0,Lets Explore Diabetes with Owls,David Sedaris,eng,Intermediate,3.8,81616.0,genre fiction,478.4,287.04,2.99,565.0,Macmillan,4320.0
510,510,1868.0,Ð˜Ð´Ð¸Ð¾Ñ‚,"Fyodor Dostoyevsky, Constance Garnett, Alan Myers, Joseph Frank, Anna Brailovsky",eng,Excellent,4.18,74642.0,fiction,1438.4,863.04,8.99,565.0,Penguin Group (USA) LLC,4320.0
511,511,1987.0,Dirk Gently's Holistic Detective Agency,Douglas Adams,en-US,Intermediate,3.97,89569.0,nonfiction,478.4,0.0,2.99,566.0,"Amazon Digital Services,  Inc.",4320.0
512,512,2008.0,Rodrick Rules,Jeff Kinney,en-US,Excellent,4.1,91831.0,genre fiction,478.4,0.0,2.99,567.0,"Amazon Digital Services,  Inc.",4320.0
513,513,2015.0,Why Not Me?,Mindy Kaling,eng,Intermediate,3.89,74199.0,genre fiction,1598.4,959.04,9.99,568.0,Random House LLC,4320.0
514,514,2014.0,Four: A Divergent Collection,Veronica Roth,eng,Excellent,4.1,97058.0,fiction,475.41,0.0,2.99,,"Amazon Digital Services,  Inc.",4293.0
515,515,2015.0,Modern Romance,"Aziz Ansari, Eric Klinenberg",eng,Intermediate,3.85,94231.0,genre fiction,157.41,0.0,0.99,571.0,"Amazon Digital Services,  Inc.",4293.0
516,516,2012.0,The One and Only Ivan,"Katherine Applegate, Patricia Castelao",eng,Excellent,4.24,,genre fiction,475.41,0.0,2.99,572.0,,4293.0
517,517,1997.0,The Perfect Storm: A True Story of Men Against the Sea,Sebastian Junger,en-US,Excellent,4.07,45382.0,genre fiction,634.41,380.646,3.99,572.0,Hachette Book Group,4293.0
518,518,2005.0,Elantris,Brandon Sanderson,,Excellent,4.17,95950.0,genre fiction,314.42,188.652,1.99,574.0,,4266.0
519,519,2008.0,The Knife of Never Letting Go,Patrick Ness,eng,Intermediate,,99638.0,genre fiction,1136.02,681.612,7.19,575.0,"Amazon Digital Services,  Inc.",4266.0
520,520,1998.0,One Thousand White Women: The Journals of May Dodd,Jim Fergus,eng,Intermediate,3.88,84367.0,genre fiction,472.42,283.452,2.99,576.0,"Amazon Digital Services,  Inc.",4266.0
521,521,2009.0,Handle with Care,Jodi Picoult,eng,Intermediate,3.96,90138.0,fiction,1420.42,852.252,8.99,577.0,,4266.0
522,522,2004.0,Song of Susannah,"Stephen King, Darrel Anderson",eng,Intermediate,3.98,84957.0,genre fiction,469.43,0.0,2.99,578.0,,4239.0
523,523,2012.0,Reached,Ally Condie,,Intermediate,3.56,109290.0,genre fiction,155.43,0.0,0.99,580.0,"Amazon Digital Services,  Inc.",4239.0
524,524,1981.0,Midnight's Children,Salman Rushdie,eng,Intermediate,3.99,75502.0,nonfiction,1474.23,884.538,9.39,581.0,"Amazon Digital Services,  Inc.",4239.0
525,525,2004.0,The Zombie Survival Guide: Complete Protection from the Living Dead,Max Brooks,eng,Intermediate,3.86,82535.0,genre fiction,154.44,0.0,0.99,585.0,"Amazon Digital Services,  Inc.",4212.0
526,526,1999.0,The Testament,John Grisham,,Intermediate,3.83,80377.0,,778.44,467.064,4.99,585.0,Random House LLC,4212.0
527,527,1930.0,Murder at the Vicarage,Agatha Christie,eng,Excellent,4.03,93963.0,nonfiction,669.24,401.544,4.29,586.0,HarperCollins Publishing,4212.0
528,528,1998.0,Among the Hidden ,Margaret Peterson Haddix,eng,Intermediate,3.97,94478.0,genre fiction,2106.45,1263.87,13.59,589.0,HarperCollins Publishers,4185.0
529,529,2007.0,In Defense of Food: An Eater's Manifesto,Michael Pollan,en-US,Excellent,4.07,80434.0,genre fiction,618.45,0.0,3.99,589.0,"Amazon Digital Services,  Inc.",4185.0
530,530,1958.0,The Witch of Blackbird Pond,Elizabeth George Speare,en-US,Intermediate,3.97,105770.0,nonfiction,1230.46,738.276,7.99,591.0,Penguin Group (USA) LLC,4158.0
531,531,2015.0,The Heir,Kiera Cass,,Intermediate,3.85,111044.0,genre fiction,614.46,0.0,3.99,592.0,,4158.0
532,532,2002.0,Shopaholic Ties the Knot,Sophie Kinsella,eng,Intermediate,3.77,88139.0,genre fiction,460.46,0.0,2.99,594.0,"Amazon Digital Services,  Inc.",4158.0
533,533,1859.0,The Woman in White,"Wilkie Collins, Matthew Sweet",eng,Intermediate,3.98,93134.0,genre fiction,768.46,0.0,4.99,594.0,"Amazon Digital Services,  Inc.",4158.0
534,534,2015.0,Career of Evil,"Robert Galbraith, J.K. Rowling",eng,Excellent,4.21,66979.0,,1167.32,700.392,7.58,595.0,Penguin Group (USA) LLC,4158.0
535,535,2009.0,The Summer I Turned Pretty,Jenny Han,en-US,Intermediate,3.96,104730.0,genre fiction,610.47,0.0,3.99,596.0,"Amazon Digital Services,  Inc.",4131.0
536,536,1998.0,Four to Score ,Janet Evanovich,en-US,Excellent,4.17,106871.0,genre fiction,151.47,90.882,0.99,,"Amazon Digital Services,  Inc.",4131.0
537,537,1996.0,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,en-US,Excellent,4.06,80906.0,genre fiction,151.47,0.0,0.99,598.0,"Amazon Digital Services,  Inc.",4131.0
538,538,2009.0,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes, and Why Suicide Bombers Should Buy Life Insurance","Steven D. Levitt, Stephen J. Dubner",en-US,Intermediate,3.95,85006.0,genre fiction,1176.57,705.942,7.69,600.0,Penguin Group (USA) LLC,4131.0
539,539,2006.0,Darkfever,Karen Marie Moning,eng,Excellent,4.14,110812.0,genre fiction,1618.8,971.28,10.65,601.0,Penguin Group (USA) LLC,4104.0
540,540,1995.0,Stone of Tears,Terry Goodkind,en-US,Excellent,4.1,83235.0,genre fiction,1111.12,666.672,7.31,603.0,Penguin Group (USA) LLC,4104.0
541,541,2010.0,Heart of the Matter,Emily Giffin,en-US,Intermediate,3.73,83461.0,genre fiction,910.48,546.288,5.99,603.0,Simon and Schuster Digital Sales Inc,4104.0
542,542,1847.0,Vanity Fair: A Novel Without a Hero,"William Makepeace Thackeray, John Carey",eng,Intermediate,3.76,91323.0,genre fiction,149.49,0.0,0.99,605.0,"Amazon Digital Services,  Inc.",4077.0
543,543,1959.0,The Sirens of Titan,Kurt Vonnegut Jr.,en-GB,Excellent,4.16,72493.0,genre fiction,151.0,,1.0,607.0,"Amazon Digital Services,  Inc.",4077.0
544,544,1992.0,,"Stephen King, Dominique Dill",fre,Intermediate,3.81,71053.0,genre fiction,661.38,396.828,4.38,608.0,"Amazon Digital Services,  Inc.",4077.0
545,545,2016.0,The Nest,Cynthia D'Aprix Sweeney,eng,Novice,3.45,79762.0,nonfiction,1508.49,905.094,9.99,608.0,,4077.0
546,546,2001.0,"Fables, Volume 1: Legends in Exile","Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",eng,Intermediate,3.99,101016.0,genre fiction,1125.0,675.0,7.5,610.0,,4050.0
547,547,2001.0,Getting Things Done: How To Achieve Stress-free Productivity,David    Allen,en-GB,Intermediate,3.98,75665.0,genre fiction,598.5,0.0,3.99,611.0,"Amazon Digital Services,  Inc.",4050.0
548,548,1993.0,The Celestine Prophecy,James Redfield,en-US,Intermediate,3.6,72675.0,genre fiction,594.51,356.706,3.99,615.0,Penguin Group (USA) LLC,4023.0
549,549,2012.0,My Life Next Door ,Huntley Fitzpatrick,eng,Excellent,4.02,102012.0,genre fiction,594.51,356.706,3.99,615.0,Simon and Schuster Digital Sales Inc,4023.0
550,550,2012.0,Winter of the World,Ken Follett,eng,Excellent,4.29,71971.0,nonfiction,1488.51,893.106,9.99,,HarperCollins Publishing,4023.0
551,551,2013.0,"è‰²å½©ã‚’æŒãŸãªã„å¤šå´Žã¤ãã‚‹ã¨ã€å½¼ã®å·¡ç¤¼ã®å¹´ [Shikisai o motanai Tazaki Tsukuru to, kare no junrei no toshi]","Haruki Murakami, Philip Gabriel",eng,Intermediate,3.82,67873.0,fiction,594.51,0.0,3.99,,"Amazon Digital Services,  Inc.",4023.0
552,552,1999.0,Lucky,Alice Sebold,,Intermediate,3.77,77462.0,children,1427.42,856.452,9.58,617.0,,4023.0
553,553,1927.0,To The Lighthouse ,Virginia Woolf,eng,Intermediate,,,genre fiction,1144.04,686.424,7.73,619.0,Macmillan,3996.0
554,554,2004.0,Five Point Someone: What Not to Do at IIT,Chetan Bhagat,en-GB,Novice,3.43,67438.0,genre fiction,146.52,0.0,0.99,620.0,"Amazon Digital Services,  Inc.",3996.0
555,555,1993.0,Guilty Pleasures,Laurell K. Hamilton,eng,Excellent,4.02,104252.0,genre fiction,442.52,0.0,2.99,622.0,"Amazon Digital Services,  Inc.",3996.0
556,556,2002.0,The Messenger,Markus Zusak,en-US,Excellent,4.09,93119.0,,145.53,87.318,0.99,624.0,"Amazon Digital Services,  Inc.",3969.0
557,557,1874.0,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",eng,Intermediate,3.92,87427.0,genre fiction,1997.73,1198.638,13.59,624.0,HarperCollins Publishers,3969.0
558,558,1987.0,Equal Rites,Terry Pratchett,eng,Intermediate,4.0,88673.0,genre fiction,145.53,0.0,0.99,625.0,"Amazon Digital Services,  Inc.",3969.0
559,559,2000.0,House of Leaves,Mark Z. Danielewski,eng,Excellent,4.13,75469.0,genre fiction,439.53,0.0,2.99,,"Amazon Digital Services,  Inc.",3969.0
560,560,1993.0,Cruel & Unusual,Patricia Cornwell,nl,Excellent,4.11,83695.0,,439.53,263.718,2.99,626.0,"Amazon Digital Services,  Inc.",3969.0
561,561,,Sycamore Row,John Grisham,eng,Intermediate,3.98,56315.0,genre fiction,1074.57,644.742,7.31,,Penguin Group (USA) LLC,3969.0
562,562,2011.0,,"P.C. Cast, Kristin Cast",en-US,Excellent,4.02,101234.0,genre fiction,675.98,405.588,4.63,628.0,Hachette Book Group,3942.0
563,563,1918.0,My Ãntonia,Willa Cather,eng,Intermediate,3.76,81102.0,genre fiction,582.54,0.0,3.99,629.0,"Amazon Digital Services,  Inc.",3942.0
564,564,2006.0,Life As We Knew It,Susan Beth Pfeffer,eng,Intermediate,3.89,94282.0,nonfiction,1097.92,658.752,7.52,,"Amazon Digital Services,  Inc.",3942.0
565,565,2004.0,America (The Book): A Citizen's Guide to Democracy Inaction,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",eng,Excellent,4.02,74511.0,nonfiction,1166.54,699.924,7.99,,Random House LLC,3942.0
566,566,2004.0,90 Minutes in Heaven,"Don Piper, Cecil Murphey",,Intermediate,3.91,67937.0,genre fiction,1251.22,750.732,8.57,,"Amazon Digital Services,  Inc.",3942.0
567,567,2012.0,The Longest Ride,Nicholas Sparks,eng,Excellent,4.14,,genre fiction,144.54,0.0,0.99,631.0,"Amazon Digital Services,  Inc.",3942.0
568,568,-300.0,é“å¾·ç¶“ [dÃ o dÃ© jÄ«ng],"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",eng,Excellent,4.31,39863.0,,665.55,399.33,4.59,632.0,Penguin Group (USA) LLC,3915.0
569,569,,Kane and Abel,Jeffrey Archer,en-US,Excellent,4.27,74052.0,fiction,723.55,0.0,4.99,632.0,"Amazon Digital Services,  Inc.",3915.0
570,570,2008.0,Change of Heart,Jodi Picoult,en-US,Intermediate,3.91,86471.0,genre fiction,990.35,594.21,6.83,634.0,Simon and Schuster Digital Sales Inc,3915.0
571,571,2003.0,Dry: A Memoir,Augusten Burroughs,eng,Excellent,4.01,70550.0,,1448.55,869.13,9.99,635.0,,3915.0
572,572,,Sam's Letters To Jennifer,James Patterson,,Excellent,4.15,77538.0,genre fiction,868.55,521.13,5.99,636.0,Hachette Book Group,3915.0
573,573,2015.0,Grey,E.L. James,en-GB,Intermediate,3.76,75320.0,genre fiction,1134.72,680.832,7.88,637.0,,3888.0
574,574,1969.0,Dune Messiah ,,eng,Intermediate,3.86,82580.0,genre fiction,570.57,0.0,3.99,641.0,"Amazon Digital Services,  Inc.",3861.0
575,575,1945.0,The Great Divorce,C.S. Lewis,,Excellent,4.28,75031.0,fiction,1428.57,857.142,9.99,642.0,Penguin Group (USA) LLC,3861.0
576,576,2004.0,Little Earthquakes,Jennifer Weiner,,Intermediate,3.76,,nonfiction,1072.5,643.5,7.5,645.0,,3861.0
577,577,1835.0,Eventyr og historier,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",eng,Excellent,4.28,90999.0,genre fiction,708.58,0.0,4.99,646.0,"Amazon Digital Services,  Inc.",3834.0
578,578,2009.0,New Moon: The Complete Illustrated Movie Companion,Mark Cotta Vaz,en-US,Excellent,4.34,82399.0,genre fiction,1560.58,936.348,10.99,647.0,,61560.0
579,579,2014.0,,Colleen Hoover,eng,Excellent,4.33,81707.0,genre fiction,969.86,581.916,6.83,,Random House LLC,61128.0
580,580,1999.0,Mr Maybe,Jane Green,eng,Novice,3.41,78132.0,genre fiction,562.59,0.0,3.99,651.0,"Amazon Digital Services,  Inc.",61128.0
581,581,1915.0,Anne of the Island,L.M. Montgomery,eng,Excellent,4.21,97049.0,genre fiction,139.59,83.754,0.99,652.0,,60696.0
582,582,1883.0,Also sprach Zarathustra,"Friedrich Nietzsche, Walter Kaufmann",eng,Excellent,4.05,65362.0,genre fiction,1030.71,,7.31,652.0,Penguin Group (USA) LLC,59400.0
583,583,1854.0,North and South,"Elizabeth Gaskell, Alan Shelston",eng,Excellent,4.13,95274.0,genre fiction,562.59,0.0,3.99,653.0,"Amazon Digital Services,  Inc.",58968.0
584,584,2011.0,A Stolen Life,Jaycee Dugard,en-US,Intermediate,3.89,72713.0,fiction,558.6,0.0,3.99,655.0,"Amazon Digital Services,  Inc.",57240.0
585,585,2010.0,The Immortals of Meluha,Amish Tripathi,eng,Intermediate,4.0,62784.0,genre fiction,418.6,251.16,2.99,,"Amazon Digital Services,  Inc.",56808.0
586,586,1995.0,The Lost World,Michael Crichton,eng,Intermediate,3.72,83389.0,genre fiction,1398.6,839.16,9.99,658.0,"Amazon Digital Services,  Inc.",55728.0
587,587,2013.0,Requiem,Lauren Oliver,eng,Intermediate,3.74,100593.0,genre fiction,698.6,0.0,4.99,,"Amazon Digital Services,  Inc.",55080.0
588,588,,A Crown of Swords,Robert Jordan,eng,Intermediate,4.0,86421.0,nonfiction,137.61,0.0,0.99,661.0,"Amazon Digital Services,  Inc.",54000.0
589,589,-560.0,Aesopica,"Aesop, Laura Harris, Laura Gibbs",eng,Excellent,4.05,88508.0,genre fiction,693.61,0.0,4.99,663.0,"Amazon Digital Services,  Inc.",53784.0
590,590,1985.0,Blood Meridian: Or the Evening Redness in the West,Cormac McCarthy,eng,Excellent,4.18,71095.0,genre fiction,725.88,435.528,5.26,665.0,,53784.0
591,591,2012.0,Finale,Becca Fitzpatrick,eng,Excellent,4.22,107569.0,genre fiction,1516.62,909.972,10.99,,Penguin Group (USA) LLC,53784.0
592,592,1985.0,,Stephen King,eng,Intermediate,3.93,,,957.72,574.632,6.94,,Random House LLC,53568.0
593,593,2002.0,Lullaby,Chuck Palahniuk,,Intermediate,3.73,66713.0,genre fiction,1094.63,,7.99,671.0,Hachette Book Group,53352.0
594,594,2009.0,Two States,Chetan Bhagat,eng,Intermediate,3.42,67866.0,genre fiction,836.4,501.84,6.15,675.0,"Amazon Digital Services,  Inc.",53352.0
595,595,2005.0,ãƒ´ã‚¡ãƒ³ãƒ‘ã‚¤ã‚¢é¨Žå£« 1,,eng,Excellent,4.1,89733.0,nonfiction,1225.36,0.0,9.01,675.0,"Amazon Digital Services,  Inc.",53136.0
596,596,,Summer Knight,Jim Butcher,eng,Excellent,4.3,91012.0,genre fiction,542.64,0.0,3.99,,"Amazon Digital Services,  Inc.",52920.0
597,597,1968.0,Dragonflight,"Anne McCaffrey, Teodor PanasiÅ„ski",eng,Excellent,4.1,95378.0,genre fiction,133.65,0.0,0.99,679.0,"Amazon Digital Services,  Inc.",52488.0
598,598,2007.0,"The History of the Hobbit, Part One: Mr. Baggins","John D. Rateliff, J.R.R. Tolkien",eng,Intermediate,3.81,108399.0,genre fiction,538.65,0.0,3.99,680.0,"Amazon Digital Services,  Inc.",52488.0
599,599,2014.0,Ugly Love,Colleen Hoover,eng,Excellent,4.3,107583.0,genre fiction,808.65,485.19,5.99,681.0,Random House LLC,52488.0
600,600,1998.0,Chocolat,Joanne Harris,eng,Intermediate,3.95,84770.0,nonfiction,873.68,524.208,6.52,682.0,"Amazon Digital Services,  Inc.",52056.0
601,601,1977.0,,Jay Anson,,Intermediate,3.82,80959.0,genre fiction,1191.26,714.756,8.89,684.0,Hachette Book Group,52056.0
602,602,1992.0,The English Patient,Michael Ondaatje,,Intermediate,3.88,83741.0,genre fiction,663.67,0.0,4.99,688.0,"Amazon Digital Services,  Inc.",51840.0
603,603,2012.0,Gabriel's Rapture,Sylvain Reynard,eng,Excellent,4.22,91213.0,genre fiction,530.67,0.0,3.99,689.0,"Amazon Digital Services,  Inc.",51624.0
604,604,1914.0,Dubliners,"James Joyce, Jeri Johnson",eng,Intermediate,3.85,73140.0,fiction,397.67,238.602,2.99,690.0,Random House LLC,51408.0
605,605,2009.0,Let the Great World Spin,Colum McCann,en-US,Intermediate,3.93,71515.0,genre fiction,394.68,0.0,2.99,692.0,"Amazon Digital Services,  Inc.",51192.0
606,606,,,Eoin Colfer,eng,Excellent,4.04,94437.0,fiction,394.68,0.0,2.99,692.0,"Amazon Digital Services,  Inc.",51192.0
607,607,2001.0,Tell No One,Harlan Coben,eng,Excellent,4.11,78070.0,genre fiction,394.68,236.808,2.99,693.0,"Amazon Digital Services,  Inc.",50976.0
608,608,1987.0,The Tommyknockers,Stephen King,eng,Famous,3.48,89262.0,genre fiction,790.68,0.0,5.99,693.0,,50760.0
609,609,2010.0,Hex Hall,Rachel Hawkins,eng,Intermediate,,109881.0,fiction,526.68,0.0,3.99,693.0,"Amazon Digital Services,  Inc.",50544.0
610,610,2010.0,Steal Like an Artist,Austin Kleon,en-US,Intermediate,3.86,93625.0,genre fiction,130.68,78.408,0.99,694.0,"Amazon Digital Services,  Inc.",50328.0
611,611,1999.0,Cryptonomicon,Neal Stephenson,eng,Excellent,4.25,72683.0,children,327.36,196.416,2.48,694.0,Random House LLC,50112.0
612,612,2013.0,Beautiful Bastard,Christina Lauren,eng,Excellent,4.05,111668.0,genre fiction,394.68,0.0,2.99,695.0,"Amazon Digital Services,  Inc.",49896.0
613,613,2000.0,Prodigal Summer,Barbara Kingsolver,en-US,Intermediate,3.98,78529.0,,260.69,156.414,1.99,696.0,Simon and Schuster Digital Sales Inc,49896.0
614,614,1996.0,We Were the Mulvaneys,Joyce Carol Oates,,Intermediate,3.7,77251.0,,1395.15,837.09,10.65,698.0,Hachette Book Group,49680.0
615,615,1993.0,Understanding Comics: The Invisible Art,Scott McCloud,en-US,Intermediate,3.98,77277.0,nonfiction,129.69,77.814,0.99,699.0,"Amazon Digital Services,  Inc.",49680.0
616,616,2010.0,Beautiful Darkness,"Kami Garcia, Margaret Stohl",en-US,Intermediate,3.84,95447.0,nonfiction,260.69,156.414,1.99,700.0,HarperCollins Publishers,49248.0
617,617,2011.0,The Psychopath Test,Jon Ronson,eng,Intermediate,3.91,44097.0,genre fiction,492.7,295.62,3.79,701.0,Macmillan,49032.0
618,618,2005.0,Vanishing Acts,Jodi Picoult,en-US,Intermediate,3.68,79662.0,genre fiction,258.7,155.22,1.99,703.0,Random House LLC,48816.0
619,619,1995.0,Absolute Power,David Baldacci,eng,Excellent,4.15,,genre fiction,1656.2,993.72,12.74,704.0,,48816.0
620,620,2000.0,Hot Six,Janet Evanovich,eng,Excellent,4.18,99329.0,genre fiction,514.71,0.0,3.99,705.0,"Amazon Digital Services,  Inc.",48600.0
621,621,2012.0,The Time Keeper,Mitch Albom,eng,Intermediate,3.85,72277.0,genre fiction,127.71,0.0,0.99,707.0,"Amazon Digital Services,  Inc.",48384.0
622,622,2006.0,A Dirty Job,Christopher Moore,en-US,Excellent,4.08,78523.0,nonfiction,127.71,76.626,0.99,707.0,"Amazon Digital Services,  Inc.",48168.0
623,623,2003.0,,Michael   Lewis,en-US,Excellent,4.24,66406.0,genre fiction,127.71,0.0,0.99,,"Amazon Digital Services,  Inc.",47952.0
